id|ot|alias|setcode|type|atk|def|level|race|attribute|category
46572756|3|0|4098|33|1800|1400|4|32|1|0
46576366|3|0|247|33|200|0|1|512|8|0
46589034|3|0|186|33|100|100|1|512|32|1312768
46593546|3|0|4271|25165857|3000|3000|168427530|8|32|0
46606977|3|0|317|33|1500|400|3|64|2|1048640
46609443|3|0|207|4129|1500|1000|3|1|16|1048576
46613515|3|0|164|33|300|200|1|4|16|1114368
46647144|3|0|254|33|3000|0|8|32|32|135266304
46647145|3|0|254|16401|0|0|1|32|32|0
46652477|3|0|0|4|0|0|0|0|0|64
46656406|3|0|0|4|0|0|0|0|0|257
46657337|3|0|0|33|600|300|2|256|1|0
46659709|3|0|123|33|2000|0|5|32|16|1049128
46660187|3|0|353|4|0|0|0|0|0|0
46668237|3|0|0|33|2600|1800|7|16384|1|1048576
46696593|3|0|0|65|2300|1800|6|512|4|0
46700124|3|0|0|33|2200|2000|6|32|1|0
46701379|3|0|290|33|800|1200|2|4|16|0
46710683|3|0|51|4129|100|1800|2|512|32|0
46718686|1|0|0|17|600|700|2|64|2|0
46724542|3|0|4243|67108897|2100|10|2|32|16|0
46759931|3|0|20488|97|2500|2000|8|1|32|32768
46772449|3|0|10|8388641|1900|0|4|8|16|3
46796664|3|0|7209135|16777249|0|0|16842756|8|32|131078
46809548|3|0|0|33|2150|2150|6|32|8|96
46815301|2|0|395|8225|2700|0|8|131072|2|0
46820049|3|0|0|33|1800|1700|5|8|32|8192
46821314|3|0|0|17|800|2000|4|64|2|0
46833854|3|0|53|33|500|200|1|8|16|2
46848859|3|0|22|33|1000|800|4|32|2|65537
46864967|1|0|0|17|1300|1200|4|256|1|0
46871387|3|0|4718681|8388641|2400|1200|4|256|1|32
46874015|3|0|61|4|0|0|0|0|0|1048577
46877100|3|0|380|33|0|2000|3|16384|1|0
46895036|3|0|141|8388641|1000|0|1|8|32|32
46897277|3|0|14|4129|800|100|2|4096|16|0
46898368|3|0|281|2|0|0|0|0|0|256
46910446|3|0|0|262146|0|0|0|0|0|0
46918794|3|0|0|2|0|0|0|0|0|262144
46924949|3|0|0|33|1400|2000|4|65536|1|1179648
46925518|3|0|141|33|300|1200|2|2|32|1052672
46935289|3|0|0|67108897|600|5|2|4|16|16973858
46947713|3|0|257|67108897|2300|162|3|16777216|1|135266304
46955770|3|0|46|33|1800|1500|4|2|32|0
46961802|3|0|0|2|0|0|0|0|0|0
46967601|3|0|0|262146|0|0|0|0|0|262144
46984349|3|0|0|131076|0|0|0|2|16|1048576
46986414|3|0|4258|17|2500|2100|7|2|32|0
46986415|3|46986414|0|17|2500|2100|7|2|32|0
46986416|3|46986414|0|17|2500|2100|7|2|32|0
46986417|3|46986414|0|17|2500|2100|7|2|32|0
46986418|3|46986414|0|17|2500|2100|7|2|32|0
46986419|3|46986414|0|17|2500|2100|7|2|32|0
46986420|3|46986414|0|17|2500|2100|7|2|32|0
46986421|3|46986414|0|17|2500|2100|7|2|32|0
46986422|3|46986414|0|17|2500|2100|7|2|32|0
46999905|3|0|0|16777249|1400|1300|117899267|2|8|0
47013502|3|0|0|33|1900|1200|4|8192|8|0
47017574|3|0|13570120|8388641|1000|0|10|8192|32|655360
47021196|3|0|178|33|2000|2600|8|1|1|1179649
47025270|3|0|0|33|1600|0|4|32|16|256
47027714|3|0|273612839|33554465|4500|4500|12|32|1|1048704
47030842|3|0|114|33|1400|800|4|32|1|1048608
47060154|3|0|0|17|1500|1000|4|8|32|0
47060347|3|0|0|131076|0|0|0|0|0|786432
47075569|3|0|15859871|16777249|1500|800|33685508|2|1|545
47077318|3|0|144|33|400|1100|3|1024|2|4
47077697|1|0|0|33|2000|800|5|524288|32|0
47084486|3|0|0|33|2400|1200|6|8|32|0
47106439|3|0|58|33|700|500|2|262144|2|16777760
47111934|3|0|62|33|1000|1800|4|524288|16|1048704
47120245|3|0|4218|33|1700|900|4|1|16|2596
47121070|3|0|52|4|0|0|0|0|0|0
47126872|3|0|0|33|2300|1500|5|1048576|8|1048704
47128571|3|0|0|65538|0|0|0|0|0|0
47149093|1|0|52|131076|0|0|0|0|0|0
47150851|3|0|82|33|2500|1000|5|65536|1|1048576
47158777|3|0|214|67108897|400|5|2|8192|16|1310724
47163170|3|0|335|67108897|1700|12|2|16384|4|1049152
47171541|3|0|283|4|0|0|0|0|0|1048576
47185546|3|0|0|65538|0|0|0|0|0|68157440
47198668|3|0|4271|16777249|3000|1000|67371016|8|32|0
47217354|3|0|53|4129|1300|1000|2|8|16|2048
47219274|1|0|384|97|2000|0|5|16384|32|160
47222536|3|0|110|131074|0|0|0|0|0|672
47226949|3|0|0|17|2000|0|4|16777216|1|0
47228077|3|0|48|1057|500|400|4|32|16|1048577
47233801|3|0|0|131074|0|0|0|0|0|262144
47247413|3|0|0|4|0|0|0|0|0|0
47264717|3|0|0|4|0|0|0|0|0|3
47274077|3|0|9|262146|0|0|0|0|0|262208
47292920|1|0|0|2|0|0|0|0|0|1048576
47295267|3|0|148|65538|0|0|0|0|0|8388737
47297616|3|0|0|33|2800|2400|8|8192|16|1114113
47319141|1|0|0|17|1800|1500|5|512|8|0
47325505|3|0|0|2|0|0|0|0|0|544
47346782|3|0|18|33|100|2000|2|64|2|1073745920
47346845|3|0|40|33|0|0|4|4096|16|1048576
47349116|3|0|152|8388641|2400|1200|4|2|32|68157988
47349310|3|0|0|33|600|300|3|262144|8|16512
47355498|3|0|145|524290|0|0|0|0|0|131200
47360060|3|0|105|1048580|0|0|0|0|0|65539
47363932|3|0|36|67108897|1700|10|2|8192|1|1048579
47372349|3|0|0|17|1000|1800|3|32|1|0
47387961|3|0|72|8388641|2400|1800|4|1048576|16|131072
47393199|3|0|0|4|0|0|0|0|0|3
47395382|3|0|53|8225|2300|1800|5|8|16|256
47408488|3|0|52|131074|0|0|0|0|0|268435456
47415292|3|0|0|1057|900|600|3|8192|32|1056768
47421985|3|0|2|8225|2300|1800|6|32|2|524288
47432275|3|0|0|33|300|200|1|4|16|524320
47435107|3|0|0|130|0|0|0|0|0|17825792
47436247|3|0|32|131074|0|0|0|0|0|269484032
47439573|3|0|0|1048580|0|0|0|0|0|128
47453433|3|0|0|2|0|0|0|0|0|64
47457347|3|0|0|4|0|0|0|0|0|1048576
47459126|3|0|0|2081|1800|1600|4|2|8|0
47474172|3|0|0|33|500|0|1|16|32|0
47475363|3|0|0|4|0|0|0|0|0|0
47480070|3|0|4|33|1700|300|4|1|1|0
47482043|3|0|7|131076|0|0|0|0|0|1048576
47484352|2|0|0|17|2500|2000|8|8192|16|0
47504322|3|0|353|33|1800|1800|4|1|1|0
47506081|3|0|0|8388641|2000|1900|3|65536|4|262144
47507260|3|0|6225985|33|900|0|2|1|1|1048576
47529357|3|0|0|262146|0|0|0|0|0|0
47556396|3|0|4333|2097185|3000|1400|11|8|1|1052672
47558785|3|0|0|16777233|1000|2000|117899268|512|4|536870912
47579719|3|0|83|8388641|1900|1100|3|32768|16|4096
47594192|3|0|0|4|0|0|0|0|0|1
47594939|3|0|0|131076|0|0|0|0|0|0
47596607|3|0|246|524290|0|0|0|0|0|1048576
47598941|3|0|224|131076|0|0|0|0|0|512
47606319|3|0|0|33554465|1900|1300|4|256|1|1048578
47611119|3|0|4167|97|2400|1000|5|256|1|9699332
47658964|3|0|0|65538|0|0|0|0|0|1048704
47658965|3|0|57|16401|0|0|1|128|4|0
47660516|3|0|293077141|2|0|0|0|0|0|68157440
47664723|3|0|239|33|2300|2000|5|4|32|8192
47674738|3|0|320|8225|2400|2200|6|256|4|262656
47679935|3|0|0|524290|0|0|0|0|0|544
47687766|3|0|114|33|500|500|4|32|1|544
47693640|3|0|0|1057|1400|1600|3|16|1|1048576
47695416|1|0|0|17|600|600|2|8|32|0
47699948|3|0|23|131074|0|0|0|0|0|1048577
47705572|3|0|223|16777249|2000|1800|16842758|32768|16|9445504
47710198|3|0|365|8225|2900|2300|10|8388608|4|0
47728740|3|0|177|33|1200|0|3|8|32|1179648
47731128|3|0|0|33|1700|600|4|2|16|0
47737087|3|0|12296|97|2000|2500|6|1|1|16384
47741109|3|0|144|33|900|400|1|1024|32|4
47754278|3|0|0|33|2000|0|4|8192|32|1048576
47759571|2|0|0|67108897|1500|288|2|16777216|4|0
47766694|3|0|0|4|0|0|0|0|0|0
47778083|3|0|0|4|0|0|0|0|0|1048577
47795344|3|0|42|33|1900|2000|5|1024|1|1048576
47805931|3|0|72|8388641|1800|1800|3|2048|16|0
47810543|3|0|264|131076|0|0|0|0|0|2148532224
47819246|3|0|220|4|0|0|0|0|0|67117056
47826112|3|0|119|33|2800|1600|7|262144|2|1048608
47829960|3|0|207|33|1400|1500|4|1|8|128
47840168|3|0|0|33|1300|1500|3|131072|2|68159616
47852924|3|0|0|2|0|0|0|0|0|524288
47852925|3|47852924|0|2|0|0|0|0|0|524288
47863787|3|0|151|33|2300|1000|5|4|16|1048576
47870325|3|0|293|524290|0|0|0|0|0|128
47879985|3|0|82|17|1650|1600|4|32|16|0
47882565|3|0|15007893|65538|0|0|0|0|0|68157440
47882774|3|0|353|65538|0|0|0|0|0|0
47897376|3|0|320|33|0|2200|4|256|4|32
47910940|3|0|299|67108897|2600|43|4|16777216|2|1048832
47922711|1|0|0|17|1350|1600|5|16384|1|0
47929865|3|0|0|33|1700|1000|4|2|16|33554464
47942531|3|0|0|33|0|0|6|8|32|0
47946130|3|0|252|67108897|3000|45|4|1|1|65536
47961808|3|0|0|33|1000|1000|4|128|4|0
47963370|3|0|10617039|161|2500|2100|7|2|32|1048579
47985614|3|0|81|2097185|200|400|2|32|2|32
47986555|3|0|0|17|2000|2200|6|256|1|0
48009503|3|0|8303|8388641|2100|1800|4|1|1|1
48015771|3|0|0|524290|0|0|0|0|0|268435456
48017809|3|0|0|65538|0|0|0|0|0|262144
48032131|3|0|0|131076|0|0|0|0|0|672
48048590|3|0|0|33|1800|1300|4|8192|32|1049120
48049769|3|0|0|33|1600|1200|4|4096|16|544
48063985|3|0|16565|97|1400|1600|6|4096|8|9437856
48068378|3|0|0|67108897|500|128|1|16777216|1|135266304
48068379|3|0|0|16401|0|0|1|16777216|16|0
48086335|3|0|151|33|2000|1600|5|4|16|1048576
48092532|3|0|0|33|1800|200|4|1|32|1048576
48094997|3|0|0|17|1000|2100|4|32|4|0
48109103|1|0|0|17|1200|900|3|64|2|0
48115277|3|0|0|33|1000|1500|4|256|1|1048576
48115278|3|0|0|16401|1000|1500|4|256|1|0
48130397|3|0|70|65538|0|0|0|0|0|9437184
48135190|3|0|0|4|0|0|0|0|0|0
48144509|3|0|4587673|2|0|0|0|0|0|9437192
48144778|3|0|11|33|1200|900|3|8|32|1049600
48148828|3|0|0|33|1400|1400|3|16384|1|128
48150362|3|0|49160|33|1600|800|4|1|32|1048960
48152161|3|0|239|4|0|0|0|0|0|655360
48156348|3|0|25|97|2400|1500|6|512|32|9437251
48179391|3|0|0|524290|0|0|0|0|0|1
48202661|3|0|0|17|100|100|5|4|4|0
48206762|3|0|0|262146|0|0|0|0|0|17825920
48210156|3|0|175|4129|300|600|3|8|32|1310720
48214588|3|0|276|65538|0|0|0|0|0|1048576
48216773|3|0|0|4|0|0|0|0|0|0
48229808|3|0|196673|33554465|3000|1800|8|8192|4|196610
48252330|3|0|113|33|1500|800|4|2|1|608
48276469|3|0|0|131076|0|0|0|0|0|262144
48285768|3|0|344|8388641|1100|2000|4|32|4|8388740
48305365|3|0|0|17|1700|1150|4|1|1|0
48308134|3|0|250|262146|0|0|0|0|0|1060864
48310593|3|0|0|131074|0|0|0|0|0|0
48333324|3|0|21692565|2|0|0|0|0|0|68288512
48343627|3|0|0|33|0|0|1|8|32|3
48355999|3|0|16912407|4129|0|0|1|8192|32|1179649
48356796|3|0|0|131074|0|0|0|0|0|0
48357738|3|0|0|131076|0|0|0|0|0|0
48365709|3|0|0|17|1700|1200|5|1|1|0
48370501|3|0|48|8225|1800|1000|7|4|16|0
48372950|3|0|282|33|2200|0|6|65536|1|1048608
48381268|3|0|38|33|500|1800|3|32|1|0
48411996|3|0|34|33|500|400|2|65536|4|1048576
48411997|3|0|34|16401|0|0|1|65536|4|0
48421595|3|0|4119|4129|200|400|2|32|32|1048577
48422921|3|0|0|65538|0|0|0|0|0|1
48424886|3|0|157|97|2450|1950|7|256|4|1114153
48427163|3|0|223|33|1000|1000|3|32768|32|1048576
48439321|3|0|113|131076|0|0|0|0|0|262144
48444114|3|0|0|2|0|0|0|0|0|1049120
48445393|3|0|36|65538|0|0|0|0|0|260
48447192|3|0|0|262146|0|0|0|0|0|65
48453776|3|0|0|33554465|2400|1500|8|8|32|256
48461764|3|0|273023128|16777249|1200|2100|16842756|2|32|0
48468330|3|0|0|2097185|0|2000|3|8|32|1048580
48497555|3|0|0|4|0|0|0|0|0|1048576
48505422|3|0|61|33|1500|1500|3|1|2|1048608
48519867|3|0|320|4129|1200|1000|2|256|1|262144
48531733|3|0|90|17|1100|800|3|4096|2|0
48539234|3|0|0|131076|0|0|0|0|0|256
48546368|3|0|0|161|2000|3000|12|4|16|65537
48568432|3|0|0|1057|500|1700|3|8192|4|1048576
48576971|3|0|0|262146|0|0|0|0|0|256
48579379|3|0|0|33554465|3500|3000|8|2048|1|1048576
48582558|3|0|107|4|0|0|0|0|0|0
48588176|3|0|0|33|600|600|2|2048|1|544
48589580|3|0|266|67108897|2400|7|3|4|16|1049120
48596760|3|0|0|33554465|1600|1200|4|8|32|1310720
48605591|3|0|0|131074|0|0|0|0|0|0
48608796|3|0|247|8388641|0|0|1|512|8|49152
48633301|3|0|39|33|400|300|1|65536|8|1049120
48636108|3|0|17236146|4|0|0|0|0|0|1048576
48642904|3|0|0|2|0|0|0|0|0|0
48649353|3|0|0|17|2150|1950|6|8|32|0
48653261|3|0|0|65538|0|0|0|0|0|256
48654323|3|0|326|161|500|2500|4|2|16|1028
48659020|3|0|0|2097185|1000|1000|3|2|16|1048576
48675364|3|0|69|33|2100|800|4|8|32|544
48680970|3|0|0|131076|0|0|0|0|0|1049121
48686504|3|0|0|33|500|1400|3|1024|4|1048576
48700891|3|0|0|33|1000|600|3|8|32|262144
48712195|3|0|0|131074|0|0|0|0|0|256
48716139|3|0|0|262146|0|0|0|0|0|8224
48716527|3|0|190|131076|0|0|0|0|0|131072
48736598|3|0|316|67108897|2800|162|3|1|32|135266308
48737767|3|0|0|33|1200|400|3|1|1|1048896
48739166|3|0|72|8388641|2100|1000|4|64|2|0
48742406|3|0|0|33|1400|600|3|4|16|262144
48745395|3|0|4522367|33|2000|2800|7|8|32|0
48766543|3|0|0|17|2500|1600|5|32|8|0
48768179|3|0|26|33|1800|1500|5|1|32|4
48770333|3|0|211|33|3300|2100|9|4096|16|269516800
48783998|3|0|0|33|1400|800|4|4|16|1048576
48784854|3|0|0|131074|0|0|0|0|0|125829376
48791583|3|0|244|65|3000|3300|8|256|1|0
48800175|3|0|0|2|0|0|0|0|0|544
48806195|3|0|379|33|2100|2500|8|524288|1|1049600
48814566|3|0|0|4|0|0|0|0|0|128
48815792|3|0|281018559|67108897|1850|5|2|2|4|1049120
48829461|3|0|35|33|0|0|1|32|32|1049248
48832775|3|0|373|97|4000|0|6|65536|32|0
48868994|3|0|38|33|0|0|1|32|8|262144
48891960|3|0|41|8225|3300|3200|10|8192|8|34603136
48905153|3|0|241|8388641|-2|-2|4|32768|1|1048576
48928529|3|0|8061000|8388641|500|500|1|2|32|8192
48934760|3|0|0|65538|0|0|0|0|0|0
48940337|3|0|0|16777233|2500|800|117899270|65536|8|8192
48948935|3|0|0|33554465|3300|2500|8|8|32|1048576
48964966|3|0|0|33|2600|800|7|4|16|1310720
48976825|3|0|0|65538|0|0|0|0|0|0
48995978|3|0|277020744|8388641|3200|2300|8|32|32|268435456
48996569|3|0|602120|97|2500|2000|7|1|1|9437248
49003308|3|0|0|17|1850|1000|4|524288|2|0
49003716|3|0|51|33|1700|800|4|512|32|1056768
49010598|3|0|0|1048580|0|0|0|0|0|65537
49032236|3|0|72|8388641|3200|4000|10|32|1|0
49033797|3|0|0|2|0|0|0|0|0|110100480
49036338|3|0|193|17|2500|0|6|1048576|16|0
49064413|3|0|0|129|3200|1800|8|8|32|0
49080532|3|0|11|4129|1200|0|2|2048|32|1048576
49082032|3|0|115|131076|0|0|0|0|0|68157440
49088914|3|0|336|4129|1600|600|3|1048576|8|1049092
49094491|3|0|281|33|1600|200|3|16777216|4|135266976
49105782|3|0|0|67108897|2400|133|3|512|8|0
49121795|3|0|0|8388641|2200|2200|4|32|1|544
49127943|1|0|0|17|800|600|2|1024|1|0
49131917|3|0|382|16777249|500|500|16842754|2|2|0
49140998|3|0|0|2|0|0|0|0|0|0
49144107|3|0|0|2097185|1000|1900|3|16384|1|262144
49154689|3|0|0|65538|0|0|0|0|0|1048576
49158617|3|0|334|65538|0|0|0|0|0|387
49161188|3|0|110|97|2700|1600|8|1|16|163843
49191560|3|0|110|33|1800|1300|4|2|8|32
49195710|3|0|13570120|8388641|1600|0|3|8|32|0
49202162|3|0|13570255|67108897|3000|133|3|1|1|32896
49202331|3|0|13570163|8388641|3800|4000|11|32|8|294912
49204190|3|0|0|4|0|0|0|0|0|0
49217579|3|0|0|33554465|2800|2000|8|1|16|128
49218300|3|0|0|17|1450|1200|4|2|32|0
49221191|3|0|13570120|8388641|2800|2100|4|262144|2|1048576
49238328|3|0|0|2|0|0|0|0|0|384
49249907|3|0|179|33|2000|100|6|16384|8|1048608
49251811|3|0|0|4|0|0|0|0|0|131072
49258578|1|0|0|17|700|800|3|16384|32|0
49267971|3|0|0|65538|0|0|0|0|0|0
49275969|3|0|308|33|2100|2600|9|8388608|2|65537
49296203|3|0|17|33|2000|1500|5|32|1|1052672
49306994|3|0|0|262146|0|0|0|0|0|393218
49328340|3|0|0|131074|0|0|0|0|0|8448
49352945|3|0|602120|97|3000|2500|9|1|8|9437250
49366157|3|0|208|65538|0|0|0|0|0|0
49370016|3|0|371|524290|0|0|0|0|0|0
49370026|1|0|0|17|600|900|3|2|16|0
49374988|3|0|113|33|0|1800|3|16384|1|4160
49375719|3|0|147|33|1000|800|3|1|1|16384
49389190|3|0|305|33|0|500|1|4|16|1049120
49389523|3|0|0|8225|2800|2000|8|16384|16|1048576
49394035|3|0|262|33|0|500|1|16|32|1048704
49398568|3|0|0|65538|0|0|0|0|0|0
49407319|3|0|0|8225|2000|200|4|128|4|0
49417509|3|0|0|17|1200|800|3|16384|1|0
49430782|3|0|249|131074|0|0|0|0|0|258
49441499|3|0|6094913|33|0|0|1|2048|8|1048576
49456901|3|0|889067081800|8388641|3000|1500|5|2|32|131082
49460512|3|0|51|4129|2300|1600|6|512|32|1048576
49469105|3|0|70|2|0|0|0|0|0|9437184
49477180|3|0|262|33|500|2000|2|16|32|1048960
49479374|3|0|0|65538|0|0|0|0|0|32
49511705|3|0|0|131076|0|0|0|0|0|537133067
49513164|3|0|244|97|2200|2400|5|1|8|4096
49514333|3|0|0|131076|1000|1800|4|256|16|1048576
49522489|3|0|18|33|1200|800|3|64|2|0
49551909|3|0|111|4|0|0|0|0|0|1
49563947|3|0|205|17|1200|3000|6|2|2|0
49568943|3|0|382|524290|0|0|0|0|0|0
49575521|3|0|307|33|2600|1600|7|8192|2|9437280
49587034|3|0|0|4|0|0|0|0|0|128
49587396|3|0|0|17|1700|1400|5|32|32|0
49597193|3|0|4167|97|1800|1800|6|4096|1|8683520
49600724|3|0|0|4|0|0|0|0|0|128
49633574|3|0|53|4129|800|500|2|8|16|1048584
49645921|3|0|13|33|2400|600|6|2048|1|8192
49655592|3|0|263|33|0|1000|4|32|8|3072
49658464|3|0|0|131074|0|0|0|0|0|0
49669730|3|0|0|131074|0|0|0|0|0|1048576
49674183|3|0|291|33|2400|1300|7|1024|1|1048704
49678559|3|0|8781896|8388641|2500|2000|4|4|16|131072
49680980|3|0|29|33|1900|1200|4|256|1|131074
49681811|3|0|0|33|2300|1700|5|1|1|546
49684352|3|0|284295320|16777249|1500|1000|134742020|2|32|544
49702428|3|0|0|2|0|0|0|0|0|0
49721904|3|0|61|33|1800|500|4|1|1|1048576
49725936|3|0|0|67108897|2400|138|3|8192|32|135405568
49729312|3|0|0|33554465|3000|2000|8|256|1|1048579
49752795|3|0|334|4|0|0|0|0|0|5242880
49771608|3|0|0|33|1300|1000|4|4|16|524288
49776811|3|0|0|33|700|2000|4|256|16|0
49785720|3|0|121|33|2000|500|5|32768|4|1048576
49791927|3|0|0|17|1300|1100|4|32768|1|0
49791928|3|49791927|0|17|1300|1100|4|32768|1|0
49808196|3|0|0|33|800|300|3|8|32|1048576
49808197|3|0|0|16401|0|0|1|8|32|0
49814180|3|0|0|33554465|1900|1000|5|256|1|1081344
49816630|3|0|0|8225|2000|1300|6|8192|1|0
49820233|3|0|159|97|2900|900|8|8|32|262145
49823708|3|0|214|4129|400|300|1|8192|16|1049120
49826746|3|0|0|33|1300|1200|3|2|8|0
49833312|3|0|38|4|0|0|0|0|0|1048576
49838105|3|0|144|131076|0|0|0|0|0|548
49847524|3|0|0|67108897|1200|12|2|16777216|4|134217728
49858495|1|0|0|17|1950|2100|6|512|8|0
49868263|3|0|0|97|2000|1200|6|1|1|8519682
49879995|3|0|0|33|2300|2200|8|8192|16|1048576
49881766|3|0|69|17|1900|1500|4|8|32|0
49885567|3|0|8373|33|1400|600|4|4096|8|1048704
49888191|3|0|0|17|2400|2000|7|32768|1|0
49905576|3|0|0|33|1600|1200|4|4|16|524289
49919798|3|0|4198|2097185|1200|1900|4|32|8|1049120
49922726|3|0|0|33|1800|1600|4|8|32|1024
49928686|3|0|385|33|1400|1400|2|4096|32|0
49930315|3|0|0|33|1400|1000|4|131072|2|1048576
49936169|3|0|17236146|65538|0|0|0|0|0|524640
49941059|3|0|0|2|0|0|0|0|0|1073745920
49959355|3|0|0|4129|1300|0|3|16|32|2052
49964567|3|0|0|4129|1600|300|4|1024|16|4
49966326|3|0|336|33|1800|600|6|8388608|1|1048580
49966595|3|0|209|131076|0|0|0|0|0|1048576
49980185|3|0|0|4|0|0|0|0|0|524288
49998907|3|0|0|4|0|0|0|0|0|0
50005218|3|0|277|524290|0|0|0|0|0|1049120
50005633|3|0|0|17|2000|1600|6|1|32|0
50032342|3|0|47|33|1600|1600|4|2|2|264
50045299|3|0|0|131076|0|0|0|0|0|4096
50065971|3|0|2818202|8225|1200|2800|7|32|1|1065984
50074392|3|0|0|33|2200|1000|5|512|2|1050624
50074522|3|0|0|2097185|300|1000|3|2048|16|0
50078320|3|0|0|33|1800|1200|4|2|32|0
50078509|3|0|0|131076|0|0|0|0|0|131072
50088247|3|0|47|33|1000|400|2|64|2|1048576
50091196|3|0|4119|12321|200|1500|2|32|16|34603264
50122883|3|0|0|2097185|500|300|2|8|32|4096
50139096|3|0|0|161|1700|1000|4|4|16|16809984
50140163|3|0|1310785|33|1500|1500|7|2|32|0
50152549|3|0|0|262146|0|0|0|0|0|0
50155385|3|0|0|33|200|2000|4|512|8|16777760
50164989|3|0|0|33|0|1000|2|1024|1|1048576
50176820|1|0|0|17|1800|1500|5|32|2|0
50179591|3|0|8428|2|0|0|0|0|0|128
50185950|3|0|164|33|300|200|1|8|32|384
50186558|3|0|0|524290|0|0|0|0|0|134217740
50213848|3|0|0|2|0|0|0|0|0|1048704
50215517|3|0|0|2|0|0|0|0|0|2
50237654|3|0|4258|97|2800|2300|8|2|32|1048832
50243722|3|0|0|4|0|0|0|0|0|1048576
50259460|3|0|0|33|1100|900|3|8|32|8388608
50260683|3|0|7340104|8388641|2000|2500|4|32|16|1
50263751|3|0|0|33|-2|-2|7|8|32|2048
50275295|3|0|4432|131074|0|0|0|0|0|131592
50277355|3|0|0|67108897|700|5|2|16384|1|126877952
50277973|3|0|0|131076|1800|1000|4|0|0|1048576
50278554|3|0|36|8225|3000|2200|9|8192|1|1048577
50282757|3|0|24584|97|2000|2500|6|8|4|0
50287060|3|0|69|33|2200|2500|6|8|32|0
50292967|3|0|0|4|0|0|0|0|0|128
50304345|3|0|24584|33|300|600|2|8|32|1048832
50319138|3|0|0|33|0|1500|3|8|32|1048576
50321796|3|0|47|8225|2300|1400|6|262144|2|0
50323155|3|0|0|1048580|0|0|0|0|0|65537
50354944|3|0|189|33|1600|1200|4|1|1|1049600
50366775|3|0|0|33|0|0|1|16777216|16|134218272
50371210|3|0|0|262146|0|0|0|0|0|1179776
50383626|3|0|0|33|3000|2000|8|8192|32|1048576
50400231|3|0|0|33|0|0|5|32|16|0
50407691|3|0|200|16777233|1500|2500|117899269|1|4|546
50412166|3|0|0|33|100|100|1|256|1|0
50418970|3|0|0|262146|0|0|0|0|0|266272
50426119|3|0|0|33554465|2500|2500|7|16777216|4|1048704
50427388|3|0|0|2|0|0|0|0|0|0
50433147|3|0|66|524290|0|0|0|0|0|1
50449881|3|0|0|8388641|2400|1800|5|131072|32|0
50457953|3|0|0|33|100|1400|4|8192|1|2048
50470982|3|0|0|4|0|0|0|0|0|537657344
50474354|3|0|136|33|1800|700|4|512|16|544
50482813|3|0|8214|4129|1000|1000|4|32|8|0
50485594|3|0|0|16777249|300|100|84213764|16384|1|1179681
50486289|1|0|4|33|1900|0|5|1|1|1048576
50491121|3|0|4207|33|1600|1000|4|1|1|0
50501121|3|0|239|4|0|0|0|0|0|3
50527144|3|0|141|4|0|0|0|0|0|0
50532786|3|0|0|33|2600|1600|6|32768|2|0
50546029|1|0|391|67108897|3200|170|4|16777216|1|134349825
50546208|3|0|223|33|800|2000|4|32768|32|1049248
50548657|3|0|0|33|200|400|1|16777216|32|1048704
50554729|3|0|224|131074|0|0|0|0|0|544
50584941|3|0|0|4|0|0|0|0|0|33554560
50588353|3|0|234|67108897|1500|5|2|32|2|34603008
50593156|3|0|0|33|300|1600|3|2|16|536870913
50599453|3|0|0|33|-2|-2|3|1048576|32|0
50604950|3|0|4109|33|1800|800|4|1|1|0
50608164|3|0|40968|97|2500|1800|8|1|16|8388736
50613779|3|0|0|33|600|1200|3|2|32|1572864
50615578|3|0|2818065|33|2200|1800|5|32|1|4352
50619462|3|0|0|65538|0|0|0|0|0|1179649
50621530|3|0|0|33|1400|1000|4|8192|2|0
50642380|3|0|371|4129|900|600|3|1048576|1|0
50669347|3|0|287|67108897|1200|6|2|512|4|1180192
50675040|3|0|0|131076|0|0|0|0|0|0
50684552|3|0|0|4|0|0|0|0|0|1048576
50690129|3|0|0|33|800|600|2|16777216|16|1050624
50692511|3|0|186|2|0|0|0|0|0|1048576
50696588|3|0|0|4|0|0|0|0|0|0
50699850|3|0|374|33|1500|500|3|8|32|0
50702124|3|0|23|33558561|1000|600|3|32|1|34603008
50705071|3|0|0|33554465|3000|2300|8|32|32|1048576
50712728|3|0|46|33|800|800|3|2|32|262144
50720316|3|0|12296|33|1000|1500|4|1|32|544
50725996|3|0|4258|33554465|2500|2100|7|1|32|3
50732780|3|0|0|4129|100|600|1|8|32|1048576
50750868|3|0|39|67108897|2200|7|3|32|1|34603008
50756327|3|0|110|67108897|1000|5|2|2|32|544
50766506|3|0|97|131076|0|0|0|0|0|1048576
50781944|3|0|0|33|2600|1800|7|16384|16|524288
50785356|3|0|0|33|800|700|3|1|1|2048
50789693|3|0|0|8388641|400|1000|2|1048576|2|0
50793215|3|0|0|12321|1500|2700|7|262144|2|262720
50797682|3|0|112|4|0|0|0|0|0|68288512
50810455|3|0|335|33|1200|1500|2|16384|1|135266304
50820852|3|0|301|33|0|1600|1|512|8|1048704
50823978|3|0|0|33|800|200|2|131072|2|0
50847759|3|0|287|2|0|0|0|0|0|1
50855622|3|0|370|97|4000|4000|11|2048|1|1048576
50863093|3|0|54|33|1700|2400|8|32|1|1048576
50866755|3|0|0|545|2100|1800|6|512|4|32
50893987|3|0|25|33|1800|800|4|16384|1|544
